what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391166161776
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1391166162145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391166165937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391166168675
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166169434
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166171220
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166179585
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391166182942
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166183113
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1391166187008
opened,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1391166188151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166188411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166190878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166191772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391166204124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166206747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166206748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166206750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166206752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166213001
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1391166215544
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1391166216356
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391166219447
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166219558
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391166219586
closed,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166221529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1391166221569
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391166222682
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166223907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391166224570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391166225589
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1391166226387
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1391166226729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391166228779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166231004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166232431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166232432
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391166246146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166281593
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166281615
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391166281789
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391166282976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391166284898
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391166480495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167340729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167341931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167747819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167747821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167747832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167748119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167748930
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391167749005
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391167750396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391167750477
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391167750523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391167753297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391167754425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391167755288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391167756427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391167757871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167760436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167761389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167761390
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391167761407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167761410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167761412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391167761442
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391167761456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167761902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391167761922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391167767179
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391167768231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168560464
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168560491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391168584933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391168590189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391168590503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168592386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168595552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168595553
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168595568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168595571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168595591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168595592
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168595607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168607030
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168607350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391168607837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391168608059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391168608278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391168608662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391168609065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168611441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168613189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168613190
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168613210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168613213
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168613234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168613236
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168613248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168616481
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168616510
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391168616735
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168617488
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391168618697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168622062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168630298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168637707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168697746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168699590
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168711186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168900766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168901699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168905548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168907122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168909019
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391168909103
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391168911161
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168911334
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391168911490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168912559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168916628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168918368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168918369
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168918410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168930259
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168930324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168932034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168933201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168933202
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168933245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168939016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168939071
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391168939235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168941992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168950058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168950143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168950635
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168950886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168951534
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168951627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168952517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168953954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168953957
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168953997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168970921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168971017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168971627
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168973509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168976495
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391168976556
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391168976602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168986092
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168987855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168988568
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391168988572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168989688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168993707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168993709
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168993715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168997879
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391168997883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391168999642
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391168999927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391169004657
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391169004661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391169004779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391169005907
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391169005959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391169006793
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391169006892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391169007731
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391169007806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391169011031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391169011085
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391169011207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391169011463
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391169011671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391169014779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391169020670
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391169023569
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391169024066
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391169026338
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391169026454
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391169027890
