what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391159621826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159621828
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391159621853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159621854
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391159621867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159650692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391159650722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391159650962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391159651356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391159652100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159658205
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391159659050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159659933
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391159659964
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391159660860
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391159668791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159676465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159677327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159677329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159677337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159678869
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391159679500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159752007
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391159752041
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391159754298
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391159756644
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391159756678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159767628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159777767
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391159777804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391159778095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391159786504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391159789465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391159791376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391159791739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391159796483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159799479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159800359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159800361
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391159800376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159800906
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391159800935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159813102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159906711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159910440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159912597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391159912598
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391159912613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161310510
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391161310550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161314996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161408126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161491233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161596675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391161596923
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391161601561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391161606046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391161606254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391161606459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391161606621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391161606910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391161607181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391161607364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391161608494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391161608956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391161610848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391161611108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161612014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161713518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161716425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161718319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161718322
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391161718337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161884270
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391161884300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391161900113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391162034440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391162049254
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391162056145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391162066374
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391162066399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391162068565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391162069739
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391163059965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163636799
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1391163636826
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391163639142
opened,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1391163639214
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1391163639269
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391163639297
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1391163640741
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1391163640809
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1391163642786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163669510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163671779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163671782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163671791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163673927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163675595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163675597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163675604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163677340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163682630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163682632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163682642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163684567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163711135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163711137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163711145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163713285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163930196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163940432
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391163941050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163948873
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1391163948908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391163961953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163964457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163971612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163971614
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391163971628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163985621
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1391163985663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391163990077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391163990307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163992365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163994345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391163994346
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391163994360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164002846
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1391164002873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164003221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164003631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391164004895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391164007575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164014253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164015639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164015641
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391164015654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164023760
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1391164023784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164024149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391164025548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391164028427
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1391164043206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391164047142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164047835
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391164047861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1391164117092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391164117802
closed,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391164117821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164117849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164120508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164132304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164132846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164134623
opened,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391164140875
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391164140923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164140932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164259959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391164259985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164265768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164306733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164342266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164372855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164372859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164372868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164374345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164375954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164376884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164379451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164379453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164399395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164400306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164401737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164401738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164404830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391164406679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391164406862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164407635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391164407814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164408332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164408540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391164408698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391164408880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164409118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391164409326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391164409887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391164410026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391164410323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164413393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164414565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164414567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164414570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164414572
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391164429861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164503357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391164503384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164505757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164654195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164654198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391164654204
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1391164657302
